shipment_id,warehouse_id,destination_id,carrier_id,order_date,planned_ship_date,actual_ship_date,planned_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost,status,on_time_flag
SHP-014542,WH-08,DST-13,CAR-07,2025-11-12,2025-11-13,2025-11-13,2025-11-20,2025-11-20,4671.9,600.9,748.35,Delivered,True
SHP-014543,WH-09,DST-11,CAR-05,2025-11-12,2025-11-13,2025-11-13,2025-11-14,2025-11-14,7764.6,227.6,23572.97,Delivered,True
SHP-014544,WH-11,DST-11,CAR-04,2025-11-12,2025-11-14,2025-11-14,2025-11-15,2025-11-17,4757.5,948.8,34978.95,Delivered,False
SHP-014545,WH-05,DST-09,CAR-04,2025-11-12,2025-11-12,2025-11-13,2025-11-13,2025-11-13,1785.7,56.7,2933.71,Delivered,True
SHP-014546,WH-06,DST-07,CAR-01,2025-11-12,2025-11-13,2025-11-13,2025-11-14,2025-11-14,391.5,211.1,273.61,Delivered,True
SHP-014547,WH-07,DST-10,CAR-02,2025-11-12,2025-11-13,2025-11-13,2025-11-15,2025-11-22,1143.9,509.7,1266.45,Delivered,False
SHP-014548,WH-02,DST-01,CAR-01,2025-11-12,2025-11-13,2025-11-13,2025-11-14,2025-11-14,2205.7,112.8,1172.92,Delivered,True
SHP-014549,WH-04,DST-10,CAR-01,2025-11-12,2025-11-14,2025-11-14,2025-11-15,2025-11-15,796.9,255.5,617.05,Delivered,True
SHP-014550,WH-02,DST-03,CAR-01,2025-11-12,2025-11-12,2025-11-13,2025-11-13,2025-11-13,1992.0,157.3,1209.95,Delivered,True
SHP-014551,WH-05,DST-09,CAR-05,2025-11-12,2025-11-12,2025-11-12,2025-11-13,2025-11-13,1785.7,1584.8,22628.71,Delivered,True
SHP-014552,WH-12,DST-19,CAR-03,2025-11-13,2025-11-14,2025-11-14,2025-11-16,2025-11-16,1327.6,1444.0,1527.75,Delivered,True
SHP-014553,WH-03,DST-04,CAR-04,2025-11-13,2025-11-13,2025-11-13,2025-11-14,2025-11-14,504.3,523.3,2334.29,Delivered,True
SHP-014554,WH-01,DST-03,CAR-06,2025-11-13,2025-11-15,2025-11-15,2025-11-19,2025-11-19,3110.3,995.5,669.31,Delivered,True
SHP-014555,WH-09,DST-12,CAR-02,2025-11-13,2025-11-14,2025-11-14,2025-11-16,2025-11-20,1754.3,346.4,1495.31,Delivered,False
SHP-014556,WH-12,DST-12,CAR-05,2025-11-13,2025-11-15,2025-11-15,2025-11-16,2025-11-16,9520.3,766.5,65329.44,Delivered,True
SHP-014557,WH-12,DST-18,CAR-02,2025-11-13,2025-11-15,2025-11-15,2025-11-17,2025-11-20,1588.3,848.5,2597.91,Delivered,False
SHP-014558,WH-01,DST-05,CAR-01,2025-11-13,2025-11-15,2025-11-15,2025-11-17,2025-11-17,2159.1,271.1,1729.17,Delivered,True
SHP-014559,WH-03,DST-02,CAR-01,2025-11-13,2025-11-15,2025-11-16,2025-11-16,2025-11-16,701.2,905.8,1318.12,Delivered,True
SHP-014560,WH-05,DST-09,CAR-03,2025-11-13,2025-11-13,2025-11-13,2025-11-15,2025-11-15,1785.7,2582.5,3478.12,Delivered,True
SHP-014561,WH-05,DST-09,CAR-05,2025-11-13,2025-11-13,2025-11-14,2025-11-14,2025-11-14,1785.7,4080.0,54264.28,Delivered,True
SHP-014562,WH-03,DST-05,CAR-05,2025-11-13,2025-11-15,2025-11-15,2025-11-16,2025-11-16,3261.0,359.2,12947.39,Delivered,True
SHP-014563,WH-08,DST-02,CAR-05,2025-11-13,2025-11-15,2025-11-15,2025-11-16,2025-11-16,15071.9,253.2,48497.03,Delivered,True
SHP-014564,WH-06,DST-16,CAR-05,2025-11-13,2025-11-15,2025-11-16,2025-11-17,2025-11-19,16631.3,207.0,48059.39,Delivered,False
SHP-014565,WH-01,DST-01,CAR-02,2025-11-13,2025-11-14,2025-11-14,2025-11-16,2025-11-16,1200.3,1118.0,2467.95,Delivered,True
SHP-014566,WH-11,DST-17,CAR-05,2025-11-13,2025-11-15,2025-11-15,2025-11-16,2025-11-16,868.1,1031.9,7592.7,Delivered,True
SHP-014567,WH-05,DST-02,CAR-04,2025-11-13,2025-11-15,2025-11-15,2025-11-16,2025-11-16,6830.3,728.8,40601.68,Delivered,True
SHP-014568,WH-01,DST-05,CAR-04,2025-11-13,2025-11-15,2025-11-15,2025-11-16,2025-11-16,2159.1,175.0,5181.87,Delivered,True
SHP-014569,WH-08,DST-14,CAR-04,2025-11-13,2025-11-14,2025-11-14,2025-11-15,2025-11-15,3903.8,2623.0,70530.32,Delivered,True
SHP-014570,WH-11,DST-20,CAR-02,2025-11-13,2025-11-13,2025-11-13,2025-11-16,2025-11-16,2423.4,201.6,1518.22,Delivered,True
SHP-014571,WH-06,DST-08,CAR-02,2025-11-13,2025-11-13,2025-11-13,2025-11-15,2025-11-15,974.8,151.9,535.13,Delivered,True
SHP-014572,WH-03,DST-04,CAR-02,2025-11-13,2025-11-13,2025-11-13,2025-11-14,2025-11-23,504.3,223.5,333.15,Delivered,False
SHP-014573,WH-04,DST-07,CAR-04,2025-11-13,2025-11-13,2025-11-13,2025-11-14,2025-11-14,372.9,1134.7,3185.17,Delivered,True
SHP-014574,WH-04,DST-06,CAR-04,2025-11-14,2025-11-15,2025-11-16,2025-11-16,2025-11-16,320.6,811.4,2075.21,Delivered,True
SHP-014575,WH-06,DST-09,CAR-05,2025-11-14,2025-11-14,2025-11-14,2025-11-15,2025-11-15,912.5,2358.5,16576.27,Delivered,True
SHP-014576,WH-11,DST-18,CAR-02,2025-11-14,2025-11-15,2025-11-15,2025-11-16,2025-11-16,122.9,925.7,215.81,Delivered,True
SHP-014577,WH-06,DST-14,CAR-05,2025-11-14,2025-11-14,2025-11-14,2025-11-15,2025-11-15,6812.9,64.1,12774.84,Delivered,True
SHP-014578,WH-11,DST-19,CAR-04,2025-11-14,2025-11-14,2025-11-14,2025-11-15,2025-11-17,376.2,123.7,779.42,Delivered,False
SHP-014579,WH-08,DST-08,CAR-05,2025-11-14,2025-11-14,2025-11-14,2025-11-15,2025-11-15,9916.3,1074.8,89753.21,Delivered,True
SHP-014580,WH-04,DST-11,CAR-04,2025-11-14,2025-11-14,2025-11-15,2025-11-15,2025-11-15,1181.6,715.8,6925.33,Delivered,True
SHP-014581,WH-08,DST-13,CAR-06,2025-11-14,2025-11-15,2025-11-15,2025-11-21,2025-11-21,4671.9,160.0,302.74,Delivered,True
SHP-014582,WH-09,DST-06,CAR-07,2025-11-14,2025-11-15,2025-11-15,2025-11-29,2025-11-29,9196.7,2216.4,4444.6,Delivered,True
SHP-014583,WH-02,DST-05,CAR-04,2025-11-14,2025-11-15,2025-11-16,2025-11-16,2025-11-16,1501.9,747.0,9102.59,Delivered,True
SHP-014584,WH-11,DST-19,CAR-04,2025-11-14,2025-11-16,2025-11-16,2025-11-17,2025-11-17,376.2,418.0,1488.04,Delivered,True
SHP-014585,WH-09,DST-16,CAR-04,2025-11-14,2025-11-14,2025-11-14,2025-11-15,2025-11-24,8055.2,913.6,57409.55,Delivered,False
SHP-014586,WH-04,DST-02,CAR-07,2025-11-14,2025-11-15,2025-11-15,2025-11-24,2025-11-27,6608.2,453.0,863.03,Delivered,False
SHP-014587,WH-06,DST-01,CAR-05,2025-11-14,2025-11-16,2025-11-16,2025-11-17,2025-11-17,6146.1,490.2,30118.53,Delivered,True
SHP-014588,WH-04,DST-03,CAR-04,2025-11-14,2025-11-15,2025-11-15,2025-11-16,2025-11-16,8954.1,117.4,18189.08,Delivered,True
SHP-014589,WH-09,DST-17,CAR-06,2025-11-14,2025-11-14,2025-11-14,2025-11-23,2025-11-23,7242.9,320.0,677.94,Delivered,True
SHP-014590,WH-02,DST-05,CAR-01,2025-11-14,2025-11-16,2025-11-16,2025-11-17,2025-11-21,1501.9,381.8,1485.45,Delivered,False
SHP-014591,WH-08,DST-13,CAR-06,2025-11-14,2025-11-16,2025-11-16,2025-11-23,2025-11-29,4671.9,322.7,439.56,Delivered,False
SHP-014592,WH-03,DST-04,CAR-05,2025-11-14,2025-11-14,2025-11-14,2025-11-15,2025-11-17,504.3,99.4,1071.93,Delivered,False
SHP-014593,WH-08,DST-12,CAR-06,2025-11-14,2025-11-14,2025-11-14,2025-11-21,2025-11-21,5311.2,132.0,317.4,Delivered,True
SHP-014594,WH-07,DST-11,CAR-01,2025-11-14,2025-11-16,2025-11-16,2025-11-17,2025-11-17,810.4,157.3,492.25,Delivered,True
SHP-014595,WH-08,DST-03,CAR-04,2025-11-14,2025-11-15,2025-11-15,2025-11-16,2025-11-20,14121.0,332.3,48106.21,Delivered,False
SHP-014596,WH-07,DST-07,CAR-04,2025-11-15,2025-11-16,2025-11-17,2025-11-17,2025-11-17,1366.5,59.1,2266.07,Delivered,True
SHP-014597,WH-06,DST-19,CAR-05,2025-11-15,2025-11-15,2025-11-15,2025-11-16,2025-11-16,4712.7,1758.5,65531.94,Delivered,True
SHP-014598,WH-07,DST-11,CAR-03,2025-11-15,2025-11-15,2025-11-15,2025-11-16,2025-11-16,810.4,217.2,236.67,Delivered,True
SHP-014599,WH-10,DST-13,CAR-04,2025-11-15,2025-11-15,2025-11-15,2025-11-16,2025-11-16,8329.3,1120.3,70381.54,Delivered,True
SHP-014600,WH-02,DST-04,CAR-01,2025-11-15,2025-11-16,2025-11-16,2025-11-17,2025-11-17,2438.1,274.0,1964.62,Delivered,True
SHP-014601,WH-07,DST-10,CAR-01,2025-11-15,2025-11-16,2025-11-16,2025-11-17,2025-11-17,1143.9,139.3,659.81,Delivered,True
SHP-014602,WH-08,DST-16,CAR-04,2025-11-15,2025-11-17,2025-11-17,2025-11-18,2025-11-18,6063.3,249.5,17442.9,Delivered,True
SHP-014603,WH-06,DST-07,CAR-01,2025-11-15,2025-11-16,2025-11-17,2025-11-17,2025-11-17,391.5,125.5,216.64,Delivered,True
SHP-014604,WH-11,DST-02,CAR-04,2025-11-15,2025-11-17,2025-11-17,2025-11-18,2025-11-18,11637.4,454.7,48761.55,Delivered,True
SHP-014605,WH-01,DST-05,CAR-05,2025-11-15,2025-11-16,2025-11-16,2025-11-17,,2159.1,1146.8,20646.03,In Transit,
SHP-014606,WH-09,DST-16,CAR-04,2025-11-15,2025-11-15,2025-11-15,2025-11-16,2025-11-16,8055.2,2550.4,141791.68,Delivered,True
SHP-014607,WH-01,DST-20,CAR-05,2025-11-15,2025-11-17,2025-11-17,2025-11-18,2025-11-18,10218.6,158.0,25973.54,Delivered,True
SHP-014608,WH-07,DST-08,CAR-03,2025-11-15,2025-11-16,2025-11-16,2025-11-17,2025-11-17,517.2,923.1,406.59,Delivered,True
SHP-014609,WH-03,DST-03,CAR-02,2025-11-15,2025-11-15,2025-11-16,2025-11-18,2025-11-18,3494.4,136.7,1835.43,Delivered,True
SHP-014610,WH-02,DST-20,CAR-05,2025-11-15,2025-11-15,2025-11-15,2025-11-17,2025-11-17,11143.6,4103.9,340521.93,Delivered,True
SHP-014611,WH-08,DST-13,CAR-05,2025-11-16,2025-11-18,2025-11-18,2025-11-19,2025-11-19,4671.9,214.9,13762.57,Delivered,True
SHP-014612,WH-04,DST-11,CAR-05,2025-11-16,2025-11-17,2025-11-17,2025-11-18,2025-11-18,1181.6,547.7,6272.57,Delivered,True
SHP-014613,WH-08,DST-13,CAR-07,2025-11-16,2025-11-17,2025-11-18,2025-11-23,2025-11-23,4671.9,154.1,330.87,Delivered,True
SHP-014614,WH-03,DST-04,CAR-02,2025-11-16,2025-11-17,2025-11-17,2025-11-18,2025-11-18,504.3,26.8,178.41,Delivered,True
SHP-014615,WH-04,DST-11,CAR-02,2025-11-16,2025-11-16,,2025-11-17,,1181.6,197.2,732.14,Cancelled,
SHP-014616,WH-09,DST-14,CAR-06,2025-11-16,2025-11-17,2025-11-17,2025-11-25,2025-11-25,5032.4,113.7,284.16,Delivered,True
SHP-014617,WH-08,DST-12,CAR-04,2025-11-16,2025-11-17,2025-11-17,2025-11-18,2025-11-18,5311.2,547.5,25408.89,Delivered,True
SHP-014618,WH-07,DST-07,CAR-04,2025-11-16,2025-11-17,2025-11-17,2025-11-18,2025-11-18,1366.5,3161.4,29398.53,Delivered,True
SHP-014619,WH-03,DST-03,CAR-04,2025-11-16,2025-11-16,2025-11-16,2025-11-17,2025-11-17,3494.4,798.3,22326.01,Delivered,True
SHP-014620,WH-02,DST-04,CAR-03,2025-11-16,2025-11-18,2025-11-18,2025-11-20,2025-11-20,2438.1,1319.4,2593.11,Delivered,True
SHP-014621,WH-02,DST-01,CAR-05,2025-11-16,2025-11-17,2025-11-17,2025-11-18,2025-11-18,2205.7,655.8,13402.4,Delivered,True
SHP-014622,WH-12,DST-17,CAR-02,2025-11-16,2025-11-17,2025-11-17,2025-11-19,2025-11-19,845.1,2927.3,4122.9,Delivered,True
SHP-014623,WH-11,DST-16,CAR-04,2025-11-16,2025-11-17,2025-11-17,2025-11-19,2025-11-19,11665.1,130.0,24636.75,Delivered,True
SHP-014624,WH-05,DST-11,CAR-02,2025-11-16,2025-11-17,2025-11-18,2025-11-18,2025-11-18,810.7,527.0,919.46,Delivered,True
SHP-014625,WH-12,DST-20,CAR-01,2025-11-16,2025-11-17,2025-11-17,2025-11-18,2025-11-18,1240.3,792.6,2092.92,Delivered,True
SHP-014626,WH-01,DST-03,CAR-02,2025-11-16,2025-11-18,2025-11-18,2025-11-20,2025-11-20,3110.3,42.1,1174.7,Delivered,True
SHP-014627,WH-09,DST-15,CAR-07,2025-11-16,2025-11-16,2025-11-16,2025-11-23,2025-11-23,4443.8,368.0,504.82,Delivered,True
SHP-014628,WH-08,DST-19,CAR-04,2025-11-16,2025-11-18,2025-11-19,2025-11-19,2025-11-25,6197.6,239.9,17448.47,Delivered,False
SHP-014629,WH-05,DST-03,CAR-07,2025-11-16,2025-11-16,2025-11-16,2025-11-30,2025-12-06,9075.6,294.4,897.39,Delivered,False
SHP-014630,WH-10,DST-15,CAR-06,2025-11-17,2025-11-19,2025-11-19,2025-11-26,2025-11-26,5496.2,703.9,894.24,Delivered,True
SHP-014631,WH-09,DST-13,CAR-04,2025-11-17,2025-11-18,2025-11-19,2025-11-19,2025-11-19,866.5,1115.9,7297.04,Delivered,True
SHP-014632,WH-02,DST-02,CAR-01,2025-11-17,2025-11-19,2025-11-19,2025-11-21,2025-11-21,1295.0,139.6,747.6,Delivered,True
SHP-014633,WH-06,DST-10,CAR-04,2025-11-17,2025-11-17,2025-11-17,2025-11-18,2025-11-18,340.3,1925.2,4628.09,Delivered,True
SHP-014634,WH-06,DST-16,CAR-04,2025-11-17,2025-11-19,2025-11-20,2025-11-21,2025-11-21,16631.3,680.0,93667.34,Delivered,True
SHP-014635,WH-10,DST-16,CAR-04,2025-11-17,2025-11-18,2025-11-18,2025-11-19,2025-11-19,713.4,2470.2,12191.96,Delivered,True
SHP-014636,WH-07,DST-09,CAR-01,2025-11-17,2025-11-17,2025-11-18,2025-11-19,2025-11-22,2289.8,821.3,3975.65,Delivered,False
SHP-014637,WH-03,DST-08,CAR-06,2025-11-17,2025-11-17,2025-11-17,2025-11-26,2025-11-30,6475.9,277.2,556.25,Delivered,False
SHP-014638,WH-08,DST-14,CAR-01,2025-11-17,2025-11-17,2025-11-17,2025-11-19,2025-11-19,3903.8,390.7,3920.13,Delivered,True
SHP-014639,WH-09,DST-15,CAR-05,2025-11-17,2025-11-18,2025-11-18,2025-11-19,2025-11-19,4443.8,185.8,12172.46,Delivered,True
SHP-014640,WH-04,DST-07,CAR-04,2025-11-17,2025-11-19,,2025-11-20,,372.9,474.4,1609.41,Cancelled,
SHP-014641,WH-10,DST-15,CAR-07,2025-11-17,2025-11-18,2025-11-18,2025-11-26,2025-12-06,5496.2,352.9,607.77,Delivered,False
SHP-014642,WH-08,DST-12,CAR-04,2025-11-17,2025-11-19,2025-11-19,2025-11-20,2025-11-20,5311.2,1843.7,69469.11,Delivered,True
SHP-014643,WH-06,DST-10,CAR-04,2025-11-17,2025-11-17,2025-11-17,2025-11-18,2025-11-18,340.3,350.4,1198.62,Delivered,True
SHP-014644,WH-12,DST-09,CAR-03,2025-11-17,2025-11-19,2025-11-19,2025-11-23,2025-11-23,4541.9,371.4,1816.68,Delivered,True
SHP-014645,WH-11,DST-07,CAR-05,2025-11-17,2025-11-17,2025-11-17,2025-11-18,2025-11-18,5246.7,1185.9,51627.18,Delivered,True
SHP-014646,WH-01,DST-05,CAR-02,2025-11-18,2025-11-19,2025-11-19,2025-11-21,2025-11-21,2159.1,381.8,1959.63,Delivered,True
SHP-014647,WH-04,DST-05,CAR-06,2025-11-18,2025-11-20,2025-11-20,2025-12-03,2025-12-07,9208.8,284.9,803.76,Delivered,False
SHP-014648,WH-01,DST-17,CAR-05,2025-11-18,2025-11-19,2025-11-20,2025-11-20,2025-11-21,11709.0,626.8,68735.05,Delivered,False
SHP-014649,WH-02,DST-05,CAR-01,2025-11-18,2025-11-18,2025-11-18,2025-11-20,2025-11-20,1501.9,443.6,1643.24,Delivered,True
SHP-014650,WH-03,DST-02,CAR-01,2025-11-18,2025-11-19,2025-11-19,2025-11-20,2025-11-20,701.2,577.7,927.02,Delivered,True
SHP-014651,WH-02,DST-05,CAR-02,2025-11-18,2025-11-20,2025-11-20,2025-11-22,2025-11-22,1501.9,2262.7,5769.94,Delivered,True
SHP-014652,WH-12,DST-19,CAR-05,2025-11-18,2025-11-20,2025-11-20,2025-11-21,2025-11-21,1327.6,517.6,6763.84,Delivered,True
SHP-014653,WH-09,DST-20,CAR-05,2025-11-18,2025-11-19,2025-11-20,2025-11-20,2025-11-20,8354.8,180.1,22547.24,Delivered,True
SHP-014654,WH-08,DST-13,CAR-05,2025-11-18,2025-11-19,2025-11-19,2025-11-20,2025-11-20,4671.9,831.3,34209.05,Delivered,True
SHP-014655,WH-06,DST-05,CAR-07,2025-11-18,2025-11-18,2025-11-19,2025-12-01,2025-12-01,9500.1,544.2,1414.0,Delivered,True
SHP-014656,WH-01,DST-03,CAR-03,2025-11-18,2025-11-19,2025-11-20,2025-11-21,2025-11-21,3110.3,605.6,1753.98,Delivered,True
SHP-014657,WH-04,DST-12,CAR-04,2025-11-18,2025-11-19,2025-11-19,2025-11-20,2025-11-20,9345.1,6632.5,408640.58,Delivered,True
SHP-014658,WH-03,DST-01,CAR-02,2025-11-19,2025-11-20,2025-11-20,2025-11-21,2025-11-21,550.4,89.9,248.93,Delivered,True
SHP-014659,WH-11,DST-09,CAR-03,2025-11-19,2025-11-19,2025-11-20,2025-11-24,2025-11-27,5655.9,97.3,1177.05,Delivered,False
SHP-014660,WH-10,DST-13,CAR-05,2025-11-19,2025-11-20,2025-11-20,2025-11-21,,8329.3,332.4,31484.92,In Transit,
SHP-014661,WH-05,DST-18,CAR-04,2025-11-19,2025-11-21,2025-11-21,2025-11-22,2025-11-22,4891.2,422.2,19477.22,Delivered,True
SHP-014662,WH-04,DST-07,CAR-03,2025-11-19,2025-11-19,2025-11-19,2025-11-20,2025-11-20,372.9,354.3,144.68,Delivered,True
SHP-014663,WH-07,DST-07,CAR-04,2025-11-19,2025-11-19,2025-11-19,2025-11-20,2025-11-20,1366.5,165.7,3198.38,Delivered,True
SHP-014664,WH-01,DST-05,CAR-03,2025-11-19,2025-11-19,2025-11-19,2025-11-21,2025-11-21,2159.1,100.8,454.62,Delivered,True
SHP-014665,WH-12,DST-17,CAR-02,2025-11-19,2025-11-20,2025-11-20,2025-11-22,2025-11-22,845.1,658.8,1132.21,Delivered,True
SHP-014666,WH-08,DST-16,CAR-07,2025-11-19,2025-11-19,2025-11-19,2025-11-27,2025-11-27,6063.3,621.8,996.56,Delivered,True
SHP-014667,WH-06,DST-08,CAR-01,2025-11-19,2025-11-20,2025-11-20,2025-11-21,2025-11-21,974.8,525.7,1202.61,Delivered,True
SHP-014668,WH-03,DST-04,CAR-03,2025-11-19,2025-11-19,2025-11-19,2025-11-20,2025-11-22,504.3,194.5,139.25,Delivered,False
SHP-014669,WH-01,DST-01,CAR-03,2025-11-20,2025-11-22,2025-11-22,2025-11-24,2025-11-24,1200.3,351.5,463.38,Delivered,True
SHP-014670,WH-11,DST-09,CAR-05,2025-11-20,2025-11-21,2025-11-21,2025-11-22,2025-11-22,5655.9,1296.6,60098.94,Delivered,True
SHP-014671,WH-09,DST-16,CAR-07,2025-11-20,2025-11-21,2025-11-21,2025-12-02,2025-12-02,8055.2,125.8,524.88,Delivered,True
SHP-014672,WH-09,DST-03,CAR-04,2025-11-20,2025-11-21,2025-11-21,2025-11-22,2025-11-22,10434.3,240.8,29436.38,Delivered,True
SHP-014673,WH-05,DST-03,CAR-05,2025-11-20,2025-11-20,2025-11-21,2025-11-21,2025-11-21,9075.6,485.2,44151.96,Delivered,True
SHP-014674,WH-10,DST-12,CAR-05,2025-11-20,2025-11-20,2025-11-20,2025-11-21,2025-11-24,7825.8,231.9,23997.79,Delivered,False
SHP-014675,WH-12,DST-17,CAR-02,2025-11-20,2025-11-20,2025-11-20,2025-11-22,2025-11-24,845.1,401.9,793.52,Delivered,False
SHP-014676,WH-08,DST-15,CAR-03,2025-11-20,2025-11-20,2025-11-20,2025-11-22,2025-11-23,905.4,232.1,273.84,Delivered,False
SHP-014677,WH-05,DST-06,CAR-04,2025-11-20,2025-11-21,2025-11-22,2025-11-22,2025-11-22,720.7,91.5,1344.47,Delivered,True
SHP-014678,WH-03,DST-04,CAR-02,2025-11-20,2025-11-22,2025-11-22,2025-11-23,2025-11-23,504.3,489.1,542.08,Delivered,True
SHP-014679,WH-05,DST-10,CAR-03,2025-11-20,2025-11-21,2025-11-22,2025-11-22,2025-11-22,901.1,178.4,238.68,Delivered,True
SHP-014680,WH-01,DST-05,CAR-05,2025-11-20,2025-11-20,2025-11-21,2025-11-21,2025-11-21,2159.1,1276.5,22634.29,Delivered,True
SHP-014681,WH-04,DST-08,CAR-04,2025-11-20,2025-11-21,2025-11-21,2025-11-22,2025-11-22,611.3,2312.8,9831.0,Delivered,True
SHP-014682,WH-04,DST-08,CAR-04,2025-11-20,2025-11-20,2025-11-20,2025-11-21,2025-11-21,611.3,32.0,907.67,Delivered,True
SHP-014683,WH-06,DST-14,CAR-06,2025-11-20,2025-11-22,2025-11-22,2025-12-02,2025-12-02,6812.9,849.1,1286.53,Delivered,True
SHP-014684,WH-05,DST-02,CAR-07,2025-11-20,2025-11-21,2025-11-21,2025-11-30,2025-11-30,6830.3,893.1,1493.25,Delivered,True
SHP-014685,WH-06,DST-08,CAR-03,2025-11-20,2025-11-22,2025-11-22,2025-11-24,2025-11-25,974.8,3965.7,2842.52,Delivered,False
SHP-014686,WH-08,DST-19,CAR-05,2025-11-20,2025-11-21,2025-11-21,2025-11-22,2025-11-22,6197.6,532.6,32236.56,Delivered,True
SHP-014687,WH-04,DST-07,CAR-04,2025-11-20,2025-11-21,2025-11-22,2025-11-22,2025-11-22,372.9,305.7,1206.82,Delivered,True
SHP-014688,WH-08,DST-17,CAR-06,2025-11-20,2025-11-21,2025-11-21,2025-11-30,2025-11-30,6652.8,65.7,318.18,Delivered,True
SHP-014689,WH-09,DST-15,CAR-06,2025-11-20,2025-11-21,2025-11-21,2025-11-27,2025-11-30,4443.8,2180.8,1904.38,Delivered,False
SHP-014690,WH-03,DST-01,CAR-02,2025-11-20,2025-11-20,2025-11-20,2025-11-21,2025-11-21,550.4,889.9,935.89,Delivered,True
SHP-014691,WH-07,DST-08,CAR-03,2025-11-20,2025-11-22,2025-11-22,2025-11-23,2025-11-23,517.2,780.1,354.82,Delivered,True
SHP-014692,WH-07,DST-06,CAR-02,2025-11-21,2025-11-21,2025-11-21,2025-11-23,2025-11-23,1448.5,1221.6,3212.36,Delivered,True
SHP-014693,WH-02,DST-02,CAR-01,2025-11-21,2025-11-23,2025-11-23,2025-11-25,2025-11-25,1295.0,1516.7,3779.18,Delivered,True
SHP-014694,WH-06,DST-06,CAR-05,2025-11-21,2025-11-22,2025-11-22,2025-11-23,2025-11-23,735.0,470.6,3499.76,Delivered,True
SHP-014695,WH-08,DST-13,CAR-06,2025-11-21,2025-11-23,2025-11-23,2025-11-29,2025-11-29,4671.9,104.2,255.82,Delivered,True
SHP-014696,WH-04,DST-10,CAR-01,2025-11-21,2025-11-21,2025-11-21,2025-11-22,2025-11-22,796.9,371.7,774.46,Delivered,True
SHP-014697,WH-02,DST-05,CAR-02,2025-11-21,2025-11-21,2025-11-21,2025-11-22,2025-11-22,1501.9,407.1,1422.39,Delivered,True
SHP-014698,WH-10,DST-14,CAR-04,2025-11-21,2025-11-22,2025-11-22,2025-11-23,2025-11-23,10156.8,149.1,22692.77,Delivered,True
SHP-014699,WH-05,DST-17,CAR-07,2025-11-21,2025-11-22,2025-11-22,2025-11-28,2025-11-28,4417.3,2920.2,2756.56,Delivered,True
SHP-014700,WH-04,DST-10,CAR-05,2025-11-21,2025-11-23,2025-11-23,2025-11-24,2025-11-24,796.9,31.1,1307.49,Delivered,True
SHP-014701,WH-01,DST-03,CAR-04,2025-11-21,2025-11-22,2025-11-22,2025-11-23,2025-11-23,3110.3,732.7,18566.45,Delivered,True
SHP-014702,WH-08,DST-13,CAR-03,2025-11-21,2025-11-21,2025-11-21,2025-11-25,2025-11-25,4671.9,617.8,2674.5,Delivered,True
SHP-014703,WH-09,DST-12,CAR-01,2025-11-21,2025-11-21,2025-11-21,2025-11-22,2025-11-22,1754.3,106.2,913.16,Delivered,True
SHP-014704,WH-05,DST-10,CAR-03,2025-11-21,2025-11-22,2025-11-22,2025-11-23,2025-11-23,901.1,513.3,449.92,Delivered,True
SHP-014705,WH-09,DST-12,CAR-04,2025-11-21,2025-11-22,2025-11-23,2025-11-23,2025-11-23,1754.3,226.5,4788.44,Delivered,True
SHP-014706,WH-05,DST-11,CAR-04,2025-11-21,2025-11-21,2025-11-22,2025-11-22,2025-11-28,810.7,331.2,2756.2,Delivered,False
SHP-014707,WH-05,DST-06,CAR-04,2025-11-21,2025-11-22,2025-11-22,2025-11-23,2025-11-23,720.7,212.6,1903.02,Delivered,True
SHP-014708,WH-08,DST-13,CAR-05,2025-11-21,2025-11-23,2025-11-23,2025-11-24,2025-11-26,4671.9,864.3,35303.69,Delivered,False
SHP-014709,WH-05,DST-08,CAR-01,2025-11-21,2025-11-22,2025-11-22,2025-11-23,2025-11-23,255.3,169.6,160.38,Delivered,True
SHP-014710,WH-04,DST-09,CAR-02,2025-11-21,2025-11-22,2025-11-22,2025-11-24,2025-11-24,1424.2,337.5,1194.15,Delivered,True
SHP-014711,WH-09,DST-12,CAR-05,2025-11-21,2025-11-21,2025-11-21,2025-11-22,2025-11-22,1754.3,2851.3,38004.79,Delivered,True
SHP-014712,WH-09,DST-16,CAR-06,2025-11-21,2025-11-22,2025-11-22,2025-12-03,2025-12-03,8055.2,561.9,1104.7,Delivered,True
SHP-014713,WH-10,DST-17,CAR-04,2025-11-22,2025-11-22,2025-11-22,2025-11-23,2025-11-23,12785.0,333.4,43645.08,Delivered,True
SHP-014714,WH-07,DST-14,CAR-06,2025-11-22,2025-11-23,2025-11-23,2025-12-01,2025-12-07,5781.0,1618.4,1892.2,Delivered,False
SHP-014715,WH-08,DST-20,CAR-05,2025-11-22,2025-11-22,2025-11-23,2025-11-23,2025-11-23,8260.2,66.0,15600.31,Delivered,True
SHP-014716,WH-12,DST-19,CAR-04,2025-11-22,2025-11-22,2025-11-22,2025-11-23,2025-11-23,1327.6,156.6,3029.8,Delivered,True
SHP-014717,WH-04,DST-10,CAR-03,2025-11-22,2025-11-23,2025-11-24,2025-11-24,2025-11-24,796.9,677.9,489.69,Delivered,True
SHP-014718,WH-08,DST-15,CAR-02,2025-11-22,2025-11-24,2025-11-24,2025-11-25,,905.4,136.9,475.82,In Transit,
